TF	motif_token	p_value	q_value	target_with_motif	target_total	background_with_motif	background_total	log2_odds_ratio	motif_enriched_q1e-5	system	sample_id	sample_slug
HNF4A	JASPAR2024|000410|MA0114.5	0.1	0.0453	3435.0	3584.0	24811.1	26096.0	0.25157720428915176	FALSE	PDX	MGH1089	MGH1089
GATA6	JASPAR2024|000382|MA1104.3	0.1	0.051	2958.0	3584.0	21186.1	26096.0	0.130239852131666	FALSE	PDX	MGH1089	MGH1089
ZNF281	CIS-BP2.00|001020|M08321_2.00	0.1	0.0534	2918.0	3584.0	20894.8	26096.0	0.12442691737331261	FALSE	PDX	MGH1089	MGH1089
FOXA2	JASPAR2024|000357|MA0047.4	0.1	0.1038	2769.0	3584.0	19843.0	26096.0	0.09793802345941437	FALSE	PDX	MGH1089	MGH1089
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.1	0.1413	1251.0	3584.0	8790.2	26096.0	0.07841018414647409	FALSE	PDX	MGH1089	MGH1089
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.2641	2867.0	3584.0	20668.6	26096.0	0.06973322572025528	FALSE	PDX	MGH1089	MGH1089
FOXD2	CIS-BP2.00|000235|M03042_2.00	1.0	0.3032	1422.0	3584.0	10129.7	26096.0	0.05214106505853256	FALSE	PDX	MGH1089	MGH1089
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.3462	3463.0	3584.0	25136.5	26096.0	0.1225681907757468	FALSE	PDX	MGH1089	MGH1089
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.3474	2569.0	3584.0	18525.0	26096.0	0.04843597925057991	FALSE	PDX	MGH1089	MGH1089
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.3847	3393.0	3584.0	24622.2	26096.0	0.08547077500641684	FALSE	PDX	MGH1089	MGH1089
CEBPB	CIS-BP2.00|000866|M07830_2.00	1.0	0.3847	1598.0	3584.0	11463.1	26096.0	0.038694786802773544	FALSE	PDX	MGH1089	MGH1089
ZNF75D	CIS-BP2.00|000750|M07683_2.00	1.0	0.3847	2162.0	3584.0	15575.7	26096.0	0.03817257768436897	FALSE	PDX	MGH1089	MGH1089
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.3847	3557.0	3584.0	25867.8	26096.0	0.19370325703724153	FALSE	PDX	MGH1089	MGH1089
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.3847	3565.0	3584.0	25930.3	26096.0	0.22888394617780836	FALSE	PDX	MGH1089	MGH1089
ELF3	JASPAR2024|000276|MA0640.3	1.0	0.389	3570.0	3584.0	25971.2	26096.0	0.2485191827005639	FALSE	PDX	MGH1089	MGH1089
ZNF75D	JASPAR2024|000169|MA1601.2	1.0	0.389	2417.0	3584.0	17462.1	26096.0	0.033992796696902756	FALSE	PDX	MGH1089	MGH1089
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.3901	3212.0	3584.0	23303.7	26096.0	0.047578302674415235	FALSE	PDX	MGH1089	MGH1089
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	0.5652	3578.0	3584.0	26045.0	26096.0	0.12245356078697156	FALSE	PDX	MGH1089	MGH1089
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.5652	3582.0	3584.0	26075.5	26096.0	0.206705357138467	FALSE	PDX	MGH1089	MGH1089
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	0.7697	812.0	3584.0	5951.6	26096.0	-0.011803768514032115	FALSE	PDX	MGH1089	MGH1089
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	0.8086	494.0	3584.0	3648.0	26096.0	-0.022554149951535395	FALSE	PDX	MGH1089	MGH1089
CEBPA	CIS-BP2.00|000926|M08076_2.00	1.0	0.8086	1320.0	3584.0	9690.3	26096.0	-0.018554790794722296	FALSE	PDX	MGH1089	MGH1089
FOXD2	JASPAR2024|000361|MA0847.4	1.0	0.8641	1296.0	3584.0	9554.8	26096.0	-0.028045651173706904	FALSE	PDX	MGH1089	MGH1089
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	0.8641	3572.0	3584.0	26020.5	26096.0	-0.26059916650802933	FALSE	PDX	MGH1089	MGH1089
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.9803	225.0	3584.0	1750.8	26096.0	-0.09987835498269035	FALSE	PDX	MGH1089	MGH1089
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	0.9803	3584.0	3584.0	26097.2	26096.0	-2.86407886983792	FALSE	PDX	MGH1089	MGH1089
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	0.9803	3584.0	3584.0	26097.2	26096.0	-2.86407886983792	FALSE	PDX	MGH1089	MGH1089
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	0.991	1193.0	3584.0	8986.0	26096.0	-0.07366654561913479	FALSE	PDX	MGH1089	MGH1089
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	0.9915	3193.0	3584.0	23463.9	26096.0	-0.12785909374982102	FALSE	PDX	MGH1089	MGH1089
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	0.9943	3041.0	3584.0	22434.6	26096.0	-0.13066225136960083	FALSE	PDX	MGH1089	MGH1089
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.9995	1719.0	3584.0	13229.3	26096.0	-0.15766634992933784	FALSE	PDX	MGH1089	MGH1089
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-27	0.0	1697.0	3584.0	10101.7	26307.0	0.5287756619857615	TRUE	PDX	MGH1109	MGH1109
NFATC4	JASPAR2024|000506|MA1525.3	1e-10	0.0	2692.0	3584.0	18432.4	26307.0	0.36610935468148686	TRUE	PDX	MGH1109	MGH1109
XBP1	JASPAR2024|000675|MA0844.2	1e-10	0.0	1946.0	3584.0	12843.4	26307.0	0.3165411310599295	TRUE	PDX	MGH1109	MGH1109
CEBPB	JASPAR2024|000235|MA0466.4	1e-08	0.0	341.0	3584.0	1831.7	26307.0	0.49211316098884034	TRUE	PDX	MGH1109	MGH1109
ZNF75D	JASPAR2024|000169|MA1601.2	1e-05	0.0001	2509.0	3584.0	17525.5	26307.0	0.22551709691265437	FALSE	PDX	MGH1109	MGH1109
ZNF75D	CIS-BP2.00|000750|M07683_2.00	0.0001	0.0002	2245.0	3584.0	15609.7	26307.0	0.2001672567391598	FALSE	PDX	MGH1109	MGH1109
XBP1	CIS-BP2.00|000375|M04231_2.00	0.0001	0.0003	3395.0	3584.0	24491.6	26307.0	0.4097944621404624	FALSE	PDX	MGH1109	MGH1109
CEBPB	CIS-BP2.00|000866|M07830_2.00	0.001	0.0024	1688.0	3584.0	11654.1	26307.0	0.16273876666220824	FALSE	PDX	MGH1109	MGH1109
CEBPA	JASPAR2024|000234|MA0102.5	0.01	0.041	2605.0	3584.0	18636.7	26307.0	0.1307066789579667	FALSE	PDX	MGH1109	MGH1109
CEBPA	CIS-BP2.00|000926|M08076_2.00	0.1	0.0751	1408.0	3584.0	9873.5	26307.0	0.10712666527246781	FALSE	PDX	MGH1109	MGH1109
ZNF281	JASPAR2024|000706|MA1630.3	0.1	0.1027	2917.0	3584.0	21061.9	26307.0	0.12240278241947211	FALSE	PDX	MGH1109	MGH1109
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.1	0.1052	2118.0	3584.0	15123.7	26307.0	0.09521769140246839	FALSE	PDX	MGH1109	MGH1109
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.1	0.1062	1930.0	3584.0	13747.9	26307.0	0.09210604879727018	FALSE	PDX	MGH1109	MGH1109
ZNF141	CIS-BP2.00|000653|M07586_2.00	0.1	0.1062	2591.0	3584.0	18643.0	26307.0	0.10078637892451786	FALSE	PDX	MGH1109	MGH1109
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.1	0.1328	1821.0	3584.0	12983.6	26307.0	0.08395583432316059	FALSE	PDX	MGH1109	MGH1109
HNF4A	JASPAR2024|000410|MA0114.5	0.1	0.1407	3435.0	3584.0	25054.4	26307.0	0.2007833683066522	FALSE	PDX	MGH1109	MGH1109
GATA6	CIS-BP2.00|000947|M08124_2.00	0.1	0.1708	2655.0	3584.0	19183.3	26307.0	0.08536815936524732	FALSE	PDX	MGH1109	MGH1109
E2F5	CIS-BP2.00|000940|M08109_2.00	0.1	0.1775	3148.0	3584.0	22882.5	26307.0	0.1105107972942517	FALSE	PDX	MGH1109	MGH1109
ZNF281	CIS-BP2.00|001020|M08321_2.00	0.1	0.1805	2900.0	3584.0	21026.3	26307.0	0.089887547677074	FALSE	PDX	MGH1109	MGH1109
FOXA3	CIS-BP2.00|000469|M04831_2.00	0.1	0.2046	134.0	3584.0	872.9	26307.0	0.1828787092508497	FALSE	PDX	MGH1109	MGH1109
CREB3L2	JASPAR2024|000025|MA0608.1	0.1	0.2046	1902.0	3584.0	13662.9	26307.0	0.06549481983070532	FALSE	PDX	MGH1109	MGH1109
NKX2-1	JASPAR2024|000822|MA1994.2	0.1	0.2046	3407.0	3584.0	24870.6	26307.0	0.14938397786083502	FALSE	PDX	MGH1109	MGH1109
ZNF444	CIS-BP2.00|000420|M04529_2.00	1.0	0.2293	1240.0	3584.0	8845.4	26307.0	0.06278768648001071	FALSE	PDX	MGH1109	MGH1109
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.2368	3567.0	3584.0	26136.6	26307.0	0.4146118265583639	FALSE	PDX	MGH1109	MGH1109
ELF3	JASPAR2024|000276|MA0640.3	1.0	0.2555	3571.0	3584.0	26172.4	26307.0	0.4495246025111673	FALSE	PDX	MGH1109	MGH1109
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.2731	2933.0	3584.0	21346.9	26307.0	0.0653120748869351	FALSE	PDX	MGH1109	MGH1109
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.2847	3159.0	3584.0	23040.9	26307.0	0.07409856146996387	FALSE	PDX	MGH1109	MGH1109
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.4097	3583.0	3584.0	26285.4	26307.0	1.0061640913807248	FALSE	PDX	MGH1109	MGH1109
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.4568	2753.0	3584.0	20094.5	26307.0	0.03400382185916983	FALSE	PDX	MGH1109	MGH1109
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.4684	3229.0	3584.0	23625.3	26307.0	0.04451489546370123	FALSE	PDX	MGH1109	MGH1109
FOXD2	CIS-BP2.00|000235|M03042_2.00	1.0	0.6329	1399.0	3584.0	10220.9	26307.0	0.011214732565270958	FALSE	PDX	MGH1109	MGH1109
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.8517	3452.0	3584.0	25348.5	26307.0	-0.020677059895569453	FALSE	PDX	MGH1109	MGH1109
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	0.8885	3574.0	3584.0	26234.9	26307.0	-0.0861212086153161	FALSE	PDX	MGH1109	MGH1109
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.9692	2831.0	3584.0	20868.9	26307.0	-0.03019478340060841	FALSE	PDX	MGH1109	MGH1109
FOXD2	JASPAR2024|000361|MA0847.4	1.0	1.0	1283.0	3584.0	9653.0	26307.0	-0.05570311434918002	FALSE	PDX	MGH1109	MGH1109
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3584.0	26305.1	26307.0	-0.6124917534920535	FALSE	PDX	MGH1109	MGH1109
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3584.0	26305.1	26307.0	-0.6124917534920535	FALSE	PDX	MGH1109	MGH1109
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	1.0	3573.0	3584.0	26246.6	26307.0	-0.47193997017398914	FALSE	PDX	MGH1109	MGH1109
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	1.0	3079.0	3584.0	22797.3	26307.0	-0.09235634118428879	FALSE	PDX	MGH1109	MGH1109
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	1.0	1835.0	3584.0	13771.0	26307.0	-0.06632063152055653	FALSE	PDX	MGH1109	MGH1109
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	782.0	3584.0	5993.6	26307.0	-0.07969952903928518	FALSE	PDX	MGH1109	MGH1109
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	347.0	3584.0	2783.4	26307.0	-0.1408350758124829	FALSE	PDX	MGH1109	MGH1109
NR3C2	JASPAR2024|000539|MA0727.2	1.0	1.0	207.0	3584.0	1721.3	26307.0	-0.18891323394933712	FALSE	PDX	MGH1109	MGH1109
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1175.0	3584.0	9026.4	26307.0	-0.09856673970018925	FALSE	PDX	MGH1109	MGH1109
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3195.0	3584.0	23741.5	26307.0	-0.1735019416240176	FALSE	PDX	MGH1109	MGH1109
ETV1	JASPAR2024|000311|MA0761.3	1.0	1.0	3539.0	3584.0	26069.6	26307.0	-0.4943618149088314	FALSE	PDX	MGH1109	MGH1109
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	470.0	3584.0	3818.3	26307.0	-0.16869287233131514	FALSE	PDX	MGH1109	MGH1109
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-28	0.0	1710.0	3584.0	10199.1	26519.0	0.5460761207171705	TRUE	PDX	MGH1112	MGH1112
XBP1	JASPAR2024|000675|MA0844.2	1e-10	0.0	1935.0	3584.0	12832.2	26519.0	0.32369066841928373	TRUE	PDX	MGH1112	MGH1112
FOXA3	CIS-BP2.00|000469|M04831_2.00	1e-10	0.0	190.0	3584.0	837.9	26519.0	0.7816163776062207	TRUE	PDX	MGH1112	MGH1112
NFATC4	JASPAR2024|000506|MA1525.3	1e-10	0.0	2691.0	3584.0	18583.2	26519.0	0.3633714883847959	TRUE	PDX	MGH1112	MGH1112
CEBPB	JASPAR2024|000235|MA0466.4	1e-08	0.0	338.0	3584.0	1801.5	26519.0	0.5162336289042151	TRUE	PDX	MGH1112	MGH1112
CEBPB	CIS-BP2.00|000866|M07830_2.00	1e-08	0.0	1744.0	3584.0	11636.8	26519.0	0.2775957561798067	TRUE	PDX	MGH1112	MGH1112
CREB3L2	CIS-BP2.00|000117|M01812_2.00	1e-06	0.0	2022.0	3584.0	13850.7	26519.0	0.24355242076584122	TRUE	PDX	MGH1112	MGH1112
CREB3L2	JASPAR2024|000025|MA0608.1	1e-05	0.0	1997.0	3584.0	13765.1	26519.0	0.22136644976877434	TRUE	PDX	MGH1112	MGH1112
XBP1	CIS-BP2.00|000375|M04231_2.00	1e-05	0.0	3399.0	3584.0	24652.8	26519.0	0.47261269813304024	TRUE	PDX	MGH1112	MGH1112
CEBPA	JASPAR2024|000234|MA0102.5	0.0001	0.0	2660.0	3584.0	18832.8	26519.0	0.23210263393830574	TRUE	PDX	MGH1112	MGH1112
CEBPA	CIS-BP2.00|000926|M08076_2.00	0.0001	0.0001	1449.0	3584.0	9852.6	26519.0	0.19931762277189868	FALSE	PDX	MGH1112	MGH1112
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.01	0.0079	1278.0	3584.0	8849.8	26519.0	0.14622614948802762	FALSE	PDX	MGH1112	MGH1112
NKX2-1	JASPAR2024|000822|MA1994.2	0.01	0.0083	3434.0	3584.0	25133.2	26519.0	0.33195302293882595	FALSE	PDX	MGH1112	MGH1112
ZNF33A	CIS-BP2.00|000762|M07695_2.00	0.01	0.0146	3279.0	3584.0	23918.2	26519.0	0.22339730544195466	FALSE	PDX	MGH1112	MGH1112
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.01	0.0164	1856.0	3584.0	13162.3	26519.0	0.12421591366467544	FALSE	PDX	MGH1112	MGH1112
ELF3	JASPAR2024|000276|MA0640.3	0.01	0.0183	3577.0	3584.0	26394.1	26519.0	1.1802838116843977	FALSE	PDX	MGH1112	MGH1112
FOXA2	JASPAR2024|000357|MA0047.4	0.1	0.0886	2800.0	3584.0	20369.6	26519.0	0.10802087016080729	FALSE	PDX	MGH1112	MGH1112
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.1297	2468.0	3584.0	17916.9	26519.0	0.08613475392853819	FALSE	PDX	MGH1112	MGH1112
ZNF141	CIS-BP2.00|000653|M07586_2.00	0.1	0.1728	2584.0	3584.0	18819.6	26519.0	0.07980135573882531	FALSE	PDX	MGH1112	MGH1112
FOXA2	CIS-BP2.00|000889|M07959_2.00	1.0	0.3171	2103.0	3584.0	15315.6	26519.0	0.05468521886933982	FALSE	PDX	MGH1112	MGH1112
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.3815	3169.0	3584.0	23306.5	26519.0	0.07256445432759906	FALSE	PDX	MGH1112	MGH1112
HNF4A	JASPAR2024|000409|MA1494.2	1.0	0.3815	409.0	3584.0	2892.2	26519.0	0.07491774706855468	FALSE	PDX	MGH1112	MGH1112
ZNF75D	CIS-BP2.00|000750|M07683_2.00	1.0	0.3815	2183.0	3584.0	15949.7	26519.0	0.04604435119400797	FALSE	PDX	MGH1112	MGH1112
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.3815	2940.0	3584.0	21591.9	26519.0	0.05824267317939085	FALSE	PDX	MGH1112	MGH1112
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.3815	2872.0	3584.0	21082.6	26519.0	0.056114159424064114	FALSE	PDX	MGH1112	MGH1112
FOXD2	JASPAR2024|000361|MA0847.4	1.0	0.4073	1324.0	3584.0	9632.2	26519.0	0.03873246912488458	FALSE	PDX	MGH1112	MGH1112
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.4288	3465.0	3584.0	25577.5	26519.0	0.09494840405526271	FALSE	PDX	MGH1112	MGH1112
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.5004	2889.0	3584.0	21278.3	26519.0	0.033249723699433034	FALSE	PDX	MGH1112	MGH1112
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.6605	3555.0	3584.0	26289.9	26519.0	0.07392405154561313	FALSE	PDX	MGH1112	MGH1112
ZNF281	CIS-BP2.00|001020|M08321_2.00	1.0	0.6605	2878.0	3584.0	21254.9	26519.0	0.013122163375715165	FALSE	PDX	MGH1112	MGH1112
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	0.6635	3577.0	3584.0	26458.7	26519.0	0.13236305295276918	FALSE	PDX	MGH1112	MGH1112
FOXD2	CIS-BP2.00|000235|M03042_2.00	1.0	0.6886	1364.0	3584.0	10072.8	26519.0	0.004749576408288482	FALSE	PDX	MGH1112	MGH1112
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.7063	3423.0	3584.0	25321.6	26519.0	0.004048270709095215	FALSE	PDX	MGH1112	MGH1112
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.9381	3561.0	3584.0	26359.6	26519.0	-0.1213616710664335	FALSE	PDX	MGH1112	MGH1112
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.958	3581.0	3584.0	26498.8	26519.0	-0.32311446252968434	FALSE	PDX	MGH1112	MGH1112
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	1.0	1892.0	3584.0	14180.8	26519.0	-0.03966192332671498	FALSE	PDX	MGH1112	MGH1112
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	1.0	2606.0	3584.0	19454.3	26519.0	-0.04785373944976259	FALSE	PDX	MGH1112	MGH1112
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3087.0	3584.0	22978.1	26519.0	-0.06422848674056	FALSE	PDX	MGH1112	MGH1112
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3584.0	26518.4	26519.0	-1.7496736128598955	FALSE	PDX	MGH1112	MGH1112
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3584.0	26518.4	26519.0	-1.7496736128598955	FALSE	PDX	MGH1112	MGH1112
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1185.0	3584.0	9042.5	26519.0	-0.06665395757598916	FALSE	PDX	MGH1112	MGH1112
NR3C2	JASPAR2024|000539|MA0727.2	1.0	1.0	221.0	3584.0	1795.3	26519.0	-0.1413594035478029	FALSE	PDX	MGH1112	MGH1112
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	1.0	3571.0	3584.0	26456.5	26519.0	-0.6666550336983613	FALSE	PDX	MGH1112	MGH1112
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	1.0	3076.0	3584.0	23024.2	26519.0	-0.12272385363814173	FALSE	PDX	MGH1112	MGH1112
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	482.0	3584.0	3898.5	26519.0	-0.1483437151708806	FALSE	PDX	MGH1112	MGH1112
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3194.0	3584.0	23987.9	26519.0	-0.21201987054324636	FALSE	PDX	MGH1112	MGH1112
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	740.0	3584.0	6013.4	26519.0	-0.17192308867054937	FALSE	PDX	MGH1112	MGH1112
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-26	0.0	1730.0	3584.0	10230.7	26006.0	0.5248964743822508	TRUE	PDX	MGH1139	MGH1139
NFATC4	JASPAR2024|000506|MA1525.3	1e-11	0.0	2736.0	3584.0	18512.6	26006.0	0.38458742970884924	TRUE	PDX	MGH1139	MGH1139
XBP1	JASPAR2024|000675|MA0844.2	1e-08	0.0	1920.0	3584.0	12672.6	26006.0	0.2797224368664913	TRUE	PDX	MGH1139	MGH1139
CEBPB	JASPAR2024|000235|MA0466.4	1e-07	0.0	334.0	3584.0	1801.5	26006.0	0.4670506397613107	TRUE	PDX	MGH1139	MGH1139
ZNF281	JASPAR2024|000706|MA1630.3	1e-05	0.0	2989.0	3584.0	20919.9	26006.0	0.2875939145192327	TRUE	PDX	MGH1139	MGH1139
HNF4A	JASPAR2024|000409|MA1494.2	1e-05	0.0	466.0	3584.0	2771.7	26006.0	0.32628070439153556	TRUE	PDX	MGH1139	MGH1139
ZNF281	CIS-BP2.00|001020|M08321_2.00	0.0001	0.0001	2976.0	3584.0	20896.5	26006.0	0.2583870805603398	FALSE	PDX	MGH1139	MGH1139
ZNF33A	CIS-BP2.00|000762|M07695_2.00	0.001	0.0034	3241.0	3584.0	23076.7	26006.0	0.26068546798032705	FALSE	PDX	MGH1139	MGH1139
ZNF75D	JASPAR2024|000169|MA1601.2	0.001	0.0045	2492.0	3584.0	17444.0	26006.0	0.1632919658459319	FALSE	PDX	MGH1139	MGH1139
ZNF75D	CIS-BP2.00|000750|M07683_2.00	0.001	0.0046	2234.0	3584.0	15549.9	26006.0	0.15392054438383834	FALSE	PDX	MGH1139	MGH1139
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.01	0.0095	1825.0	3584.0	12621.2	26006.0	0.13786939055504158	FALSE	PDX	MGH1139	MGH1139
E2F5	CIS-BP2.00|000940|M08109_2.00	0.01	0.0142	3198.0	3584.0	22825.4	26006.0	0.20578104858303434	FALSE	PDX	MGH1139	MGH1139
XBP1	CIS-BP2.00|000375|M04231_2.00	0.01	0.0223	3377.0	3584.0	24232.0	26006.0	0.25331375616582213	FALSE	PDX	MGH1139	MGH1139
CEBPB	CIS-BP2.00|000866|M07830_2.00	0.01	0.0259	1645.0	3584.0	11410.6	26006.0	0.11796655207910893	FALSE	PDX	MGH1139	MGH1139
GATA6	JASPAR2024|000382|MA1104.3	0.1	0.0578	2964.0	3584.0	21154.0	26006.0	0.13212121222442325	FALSE	PDX	MGH1139	MGH1139
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.1	0.0578	1921.0	3584.0	13486.8	26006.0	0.10060953617988748	FALSE	PDX	MGH1139	MGH1139
CREB3L2	JASPAR2024|000025|MA0608.1	0.1	0.077	1905.0	3584.0	13405.0	26006.0	0.09290825534773033	FALSE	PDX	MGH1139	MGH1139
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.1	0.0998	1274.0	3584.0	8875.8	26006.0	0.09028005485068738	FALSE	PDX	MGH1139	MGH1139
CEBPA	JASPAR2024|000234|MA0102.5	0.1	0.1038	2562.0	3584.0	18244.4	26006.0	0.09247684265187629	FALSE	PDX	MGH1139	MGH1139
ZNF341	JASPAR2024|000712|MA1655.2	0.1	0.1038	3584.0	3584.0	25983.0	26006.0	2.696836872837712	FALSE	PDX	MGH1139	MGH1139
ZNF141	CIS-BP2.00|000653|M07586_2.00	0.1	0.1038	2588.0	3584.0	18439.9	26006.0	0.09202174346027928	FALSE	PDX	MGH1139	MGH1139
FOXA3	CIS-BP2.00|000469|M04831_2.00	0.1	0.1038	141.0	3584.0	883.2	26006.0	0.22432376458582795	FALSE	PDX	MGH1139	MGH1139
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.1	0.1038	2078.0	3584.0	14709.0	26006.0	0.08359742418029047	FALSE	PDX	MGH1139	MGH1139
FOXA2	JASPAR2024|000357|MA0047.4	0.1	0.1549	2757.0	3584.0	19740.2	26006.0	0.08104226620272009	FALSE	PDX	MGH1139	MGH1139
GATA6	CIS-BP2.00|000947|M08124_2.00	0.1	0.1672	2666.0	3584.0	19083.7	26006.0	0.07464456514157462	FALSE	PDX	MGH1139	MGH1139
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.258	3158.0	3584.0	22758.6	26006.0	0.07975753662043547	FALSE	PDX	MGH1139	MGH1139
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.301	3461.0	3584.0	25032.8	26006.0	0.12458706740996991	FALSE	PDX	MGH1139	MGH1139
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.3169	3392.0	3584.0	24520.5	26006.0	0.09490667040288198	FALSE	PDX	MGH1139	MGH1139
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	0.3417	3580.0	3584.0	25958.5	26006.0	0.5570356630345857	FALSE	PDX	MGH1139	MGH1139
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.3597	3567.0	3584.0	25854.9	26006.0	0.25736263671973525	FALSE	PDX	MGH1139	MGH1139
CEBPA	CIS-BP2.00|000926|M08076_2.00	1.0	0.4232	1348.0	3584.0	9655.9	26006.0	0.029898997280535734	FALSE	PDX	MGH1139	MGH1139
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.4232	3418.0	3584.0	24744.6	26006.0	0.06629596322793209	FALSE	PDX	MGH1139	MGH1139
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	0.6978	3574.0	3584.0	25928.3	26006.0	0.038037198035681175	FALSE	PDX	MGH1139	MGH1139
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.7339	2837.0	3584.0	20595.2	26006.0	-0.0038211219082170873	FALSE	PDX	MGH1139	MGH1139
FOXD2	CIS-BP2.00|000235|M03042_2.00	1.0	0.7339	1394.0	3584.0	10130.6	26006.0	-0.0034647256532817227	FALSE	PDX	MGH1139	MGH1139
ELF3	JASPAR2024|000276|MA0640.3	1.0	0.7407	3568.0	3584.0	25890.1	26006.0	-0.04048559300706123	FALSE	PDX	MGH1139	MGH1139
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.772	3551.0	3584.0	25773.3	26006.0	-0.060070080561408945	FALSE	PDX	MGH1139	MGH1139
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.772	233.0	3584.0	1722.5	26006.0	-0.026301007171288266	FALSE	PDX	MGH1139	MGH1139
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	0.7956	3225.0	3584.0	23450.8	26006.0	-0.032418357226537464	FALSE	PDX	MGH1139	MGH1139
