#Name (cmd = mergePeaks /media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/luad-figure2/audit/motif_gate/homer_parser_smoke/JASPAR2024/bg.clean.pos /media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/luad-figure2/audit/motif_gate/homer_parser_smoke/JASPAR2024/target.clean..pos -d given -cobound 1 -prefix /media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/luad-figure2/audit/motif_gate/homer_parser_smoke/JASPAR2024/0.0279205453853173.2.tmp)	chr	start	end	strand	stat	stat2	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/luad-figure2/audit/motif_gate/homer_parser_smoke/JASPAR2024/target.clean..pos
BGbg_11133	chr22	40819368	40819548	+	0.000	0.000	target_7106
BGbg_11134	chr22	40951578	40951745	+	0.000	0.000	target_7107
BGbg_11135	chr22	41091432	41091903	+	0.000	0.000	target_7108
BGbg_11137	chr22	41286198	41286487	+	0.000	0.000	target_7109
BGbg_11138	chr22	41381709	41381873	+	0.000	0.000	target_7110
BGbg_11141	chr22	41448451	41448720	+	0.000	0.000	target_7111
BGbg_11142	chr22	41468674	41468849	+	0.000	0.000	target_7112
BGbg_11146	chr22	41832737	41833112	+	0.000	0.000	target_7113
BGbg_11154	chr22	43015122	43015430	+	0.000	0.000	target_7114
BGbg_11155	chr22	43089243	43089505	+	0.000	0.000	target_7115
BGbg_11156	chr22	43187680	43187830	+	0.000	0.000	target_7116
BGbg_11164	chr22	45309597	45309837	+	0.000	0.000	target_7117
BGbg_11179	chr22	46035892	46036160	+	0.000	0.000	target_7118
BGbg_11180	chr22	46250164	46250398	+	0.000	0.000	target_7119
BGbg_11181	chr22	46296622	46296909	+	0.000	0.000	target_7120
BGbg_11188	chr22	46762550	46762742	+	0.000	0.000	target_7121
BGbg_11192	chr22	47631558	47631764	+	0.000	0.000	target_7122
BGbg_11196	chr22	49853483	49853671	+	0.000	0.000	target_7123
BGbg_11197	chr22	49918347	49918654	+	0.000	0.000	target_7124
BGbg_11205	chr22	50582749	50583101	+	0.000	0.000	target_7125
BGbg_11207	chr3	377265	377450	+	0.000	0.000	target_7133
BGbg_11208	chr3	1082158	1082313	+	0.000	0.000	target_7134
BGbg_11209	chr3	2156384	2156534	+	0.000	0.000	target_7135
BGbg_11210	chr3	3126489	3126692	+	0.000	0.000	target_7136
BGbg_11211	chr3	3126747	3127024	+	0.000	0.000	target_7137
BGbg_11212	chr3	3179601	3179950	+	0.000	0.000	target_7138
BGbg_11213	chr3	3196260	3196410	+	0.000	0.000	target_7139
BGbg_11214	chr3	4303214	4303700	+	0.000	0.000	target_7140
BGbg_11215	chr3	4466820	4467048	+	0.000	0.000	target_7141
BGbg_11216	chr3	4467147	4467371	+	0.000	0.000	target_7142
BGbg_11217	chr3	4493069	4493514	+	0.000	0.000	target_7143
BGbg_11218	chr3	4711529	4711679	+	0.000	0.000	target_7144
BGbg_11219	chr3	4722190	4722355	+	0.000	0.000	target_7145
BGbg_11222	chr3	4868292	4868899	+	0.000	0.000	target_7146
BGbg_11224	chr3	4978590	4979504	+	0.000	0.000	target_7147
BGbg_11225	chr3	4986822	4987210	+	0.000	0.000	target_7148
BGbg_11228	chr3	5026884	5027141	+	0.000	0.000	target_7149
BGbg_11229	chr3	5057902	5058052	+	0.000	0.000	target_7150
BGbg_11230	chr3	5122078	5122425	+	0.000	0.000	target_7151
BGbg_11231	chr3	5187248	5187751	+	0.000	0.000	target_7152
BGbg_11233	chr3	5426426	5426587	+	0.000	0.000	target_7153
BGbg_11234	chr3	8111354	8111506	+	0.000	0.000	target_7154
BGbg_11235	chr3	8239850	8240034	+	0.000	0.000	target_7155
BGbg_11237	chr3	8501464	8501985	+	0.000	0.000	target_7156
BGbg_11238	chr3	8623044	8623194	+	0.000	0.000	target_7157
BGbg_11241	chr3	8769389	8769644	+	0.000	0.000	target_7158
BGbg_11242	chr3	8869746	8870026	+	0.000	0.000	target_7159
BGbg_11243	chr3	8963418	8963671	+	0.000	0.000	target_7160
BGbg_11244	chr3	9067485	9067635	+	0.000	0.000	target_7161
BGbg_11246	chr3	9249580	9249809	+	0.000	0.000	target_7162
BGbg_11247	chr3	9302571	9302804	+	0.000	0.000	target_7163
BGbg_11248	chr3	9362910	9363162	+	0.000	0.000	target_7164
BGbg_11249	chr3	9363221	9363470	+	0.000	0.000	target_7165
BGbg_11250	chr3	9396311	9397253	+	0.000	0.000	target_7166
BGbg_11251	chr3	9397408	9397709	+	0.000	0.000	target_7167
BGbg_11252	chr3	9649202	9649576	+	0.000	0.000	target_7168
BGbg_11253	chr3	9730922	9731097	+	0.000	0.000	target_7169
BGbg_11254	chr3	9731217	9731573	+	0.000	0.000	target_7170
BGbg_11255	chr3	9749869	9750084	+	0.000	0.000	target_7171
BGbg_11256	chr3	9792441	9792853	+	0.000	0.000	target_7172
BGbg_11257	chr3	9792962	9793151	+	0.000	0.000	target_7173
BGbg_11258	chr3	9843937	9844151	+	0.000	0.000	target_7174
BGbg_11259	chr3	9890477	9890650	+	0.000	0.000	target_7175
BGbg_11261	chr3	9916943	9917121	+	0.000	0.000	target_7176
BGbg_11262	chr3	9933548	9933793	+	0.000	0.000	target_7177
BGbg_11263	chr3	9933929	9934098	+	0.000	0.000	target_7178
BGbg_11264	chr3	9946448	9946747	+	0.000	0.000	target_7179
BGbg_11265	chr3	9947202	9947411	+	0.000	0.000	target_7180
BGbg_11266	chr3	10011091	10011408	+	0.000	0.000	target_7181
BGbg_11267	chr3	10026290	10026440	+	0.000	0.000	target_7182
BGbg_11268	chr3	10115451	10115731	+	0.000	0.000	target_7183
BGbg_11269	chr3	10141618	10142106	+	0.000	0.000	target_7184
BGbg_11270	chr3	10164754	10165196	+	0.000	0.000	target_7185
BGbg_11272	chr3	10248181	10248623	+	0.000	0.000	target_7186
BGbg_11273	chr3	10320962	10321313	+	0.000	0.000	target_7187
BGbg_11275	chr3	11137461	11137691	+	0.000	0.000	target_7188
BGbg_11277	chr3	11272169	11272424	+	0.000	0.000	target_7189
BGbg_11280	chr3	11719369	11719723	+	0.000	0.000	target_7190
BGbg_11281	chr3	11720448	11720667	+	0.000	0.000	target_7191
BGbg_11282	chr3	12004132	12004363	+	0.000	0.000	target_7192
BGbg_11284	chr3	12484205	12484543	+	0.000	0.000	target_7193
BGbg_11286	chr3	12664049	12664423	+	0.000	0.000	target_7194
BGbg_11287	chr3	12720064	12720228	+	0.000	0.000	target_7195
BGbg_11288	chr3	12810250	12810615	+	0.000	0.000	target_7196
BGbg_11289	chr3	12841444	12841612	+	0.000	0.000	target_7197
BGbg_11291	chr3	12967746	12968036	+	0.000	0.000	target_7198
BGbg_11292	chr3	12994939	12995247	+	0.000	0.000	target_7199
BGbg_11294	chr3	13308560	13308745	+	0.000	0.000	target_7200
BGbg_11295	chr3	13480044	13480343	+	0.000	0.000	target_7201
BGbg_11298	chr3	14124721	14125207	+	0.000	0.000	target_7202
BGbg_11300	chr3	14178364	14178900	+	0.000	0.000	target_7203
BGbg_11302	chr3	14402238	14402500	+	0.000	0.000	target_7204
BGbg_11303	chr3	14402544	14402721	+	0.000	0.000	target_7205
BGbg_11307	chr3	14651418	14651830	+	0.000	0.000	target_7206
BGbg_11309	chr3	14947395	14947545	+	0.000	0.000	target_7207
BGbg_11310	chr3	14948042	14948211	+	0.000	0.000	target_7208
BGbg_11311	chr3	14948380	14948650	+	0.000	0.000	target_7209
BGbg_11312	chr3	15051601	15051813	+	0.000	0.000	target_7210
BGbg_11313	chr3	15065202	15065502	+	0.000	0.000	target_7211
BGbg_11314	chr3	15099029	15099395	+	0.000	0.000	target_7212
BGbg_11315	chr3	15148717	15148867	+	0.000	0.000	target_7213
BGbg_11318	chr3	15332534	15332721	+	0.000	0.000	target_7214
BGbg_11319	chr3	15378327	15378477	+	0.000	0.000	target_7215
BGbg_11320	chr3	15557667	15557892	+	0.000	0.000	target_7216
BGbg_11323	chr3	15797363	15797568	+	0.000	0.000	target_7217
BGbg_11324	chr3	15797886	15798063	+	0.000	0.000	target_7218
BGbg_11325	chr3	15859566	15859985	+	0.000	0.000	target_7219
BGbg_11326	chr3	15860025	15860248	+	0.000	0.000	target_7220
BGbg_11327	chr3	15860396	15860562	+	0.000	0.000	target_7221
BGbg_11330	chr3	16264632	16265288	+	0.000	0.000	target_7222
BGbg_11331	chr3	16550930	16551080	+	0.000	0.000	target_7223
BGbg_11335	chr3	17233432	17233582	+	0.000	0.000	target_7224
BGbg_11337	chr3	17742000	17742379	+	0.000	0.000	target_7225
BGbg_11338	chr3	17742545	17743024	+	0.000	0.000	target_7226
BGbg_11339	chr3	17841370	17841528	+	0.000	0.000	target_7227
BGbg_11343	chr3	18758194	18758344	+	0.000	0.000	target_7228
BGbg_11344	chr3	18847653	18847820	+	0.000	0.000	target_7229
BGbg_11345	chr3	18946661	18946811	+	0.000	0.000	target_7230
BGbg_11346	chr3	19543288	19543491	+	0.000	0.000	target_7231
BGbg_11347	chr3	19702458	19702641	+	0.000	0.000	target_7232
BGbg_11348	chr3	19702702	19702993	+	0.000	0.000	target_7233
BGbg_11349	chr3	19866822	19866972	+	0.000	0.000	target_7234
BGbg_11351	chr3	19946878	19947430	+	0.000	0.000	target_7235
BGbg_11352	chr3	20039927	20040082	+	0.000	0.000	target_7236
BGbg_11353	chr3	20040159	20040310	+	0.000	0.000	target_7237
BGbg_11354	chr3	20186104	20186579	+	0.000	0.000	target_7238
BGbg_11355	chr3	20511884	20512083	+	0.000	0.000	target_7239
BGbg_11356	chr3	20668449	20668642	+	0.000	0.000	target_7240
BGbg_11357	chr3	22564226	22564399	+	0.000	0.000	target_7241
BGbg_11358	chr3	23052689	23052839	+	0.000	0.000	target_7242
BGbg_11359	chr3	23183869	23184045	+	0.000	0.000	target_7243
BGbg_11360	chr3	23202968	23203121	+	0.000	0.000	target_7244
BGbg_11361	chr3	23203183	23203512	+	0.000	0.000	target_7245
BGbg_11364	chr3	23805838	23805999	+	0.000	0.000	target_7246
BGbg_11365	chr3	23810897	23811047	+	0.000	0.000	target_7247
BGbg_11366	chr3	23884623	23884776	+	0.000	0.000	target_7248
BGbg_11367	chr3	23916871	23917186	+	0.000	0.000	target_7249
BGbg_11368	chr3	23945835	23946495	+	0.000	0.000	target_7250
BGbg_11369	chr3	24088856	24089012	+	0.000	0.000	target_7251
BGbg_11370	chr3	24185978	24186205	+	0.000	0.000	target_7252
BGbg_11373	chr3	24495125	24495280	+	0.000	0.000	target_7253
BGbg_11374	chr3	24680577	24680779	+	0.000	0.000	target_7254
BGbg_11376	chr3	24773888	24774038	+	0.000	0.000	target_7255
BGbg_11378	chr3	25428120	25428312	+	0.000	0.000	target_7256
BGbg_11380	chr3	25648089	25648289	+	0.000	0.000	target_7257
BGbg_11381	chr3	25664669	25665167	+	0.000	0.000	target_7258
BGbg_11382	chr3	25783298	25783910	+	0.000	0.000	target_7259
BGbg_11383	chr3	25789866	25790521	+	0.000	0.000	target_7260
BGbg_11384	chr3	25897169	25897319	+	0.000	0.000	target_7261
BGbg_11385	chr3	27134321	27134489	+	0.000	0.000	target_7262
BGbg_11386	chr3	27253919	27254135	+	0.000	0.000	target_7263
BGbg_11387	chr3	27312093	27312279	+	0.000	0.000	target_7264
BGbg_11388	chr3	27357781	27357944	+	0.000	0.000	target_7265
BGbg_11389	chr3	27369313	27369641	+	0.000	0.000	target_7266
BGbg_11390	chr3	27484265	27484791	+	0.000	0.000	target_7267
BGbg_11391	chr3	27533751	27534283	+	0.000	0.000	target_7268
BGbg_11392	chr3	27632582	27633133	+	0.000	0.000	target_7269
BGbg_11393	chr3	27712090	27712318	+	0.000	0.000	target_7270
BGbg_11394	chr3	27721608	27722049	+	0.000	0.000	target_7271
BGbg_11395	chr3	27722154	27722514	+	0.000	0.000	target_7272
BGbg_11396	chr3	27943231	27943423	+	0.000	0.000	target_7273
BGbg_11397	chr3	28241344	28241855	+	0.000	0.000	target_7274
BGbg_11398	chr3	28348526	28348693	+	0.000	0.000	target_7275
BGbg_11399	chr3	28348731	28349477	+	0.000	0.000	target_7276
BGbg_11400	chr3	28667745	28667948	+	0.000	0.000	target_7277
BGbg_11401	chr3	29280894	29281108	+	0.000	0.000	target_7278
BGbg_11406	chr3	30693597	30693771	+	0.000	0.000	target_7279
BGbg_11410	chr3	31532006	31533029	+	0.000	0.000	target_7280
BGbg_11411	chr3	31768906	31769056	+	0.000	0.000	target_7281
BGbg_11412	chr3	31980844	31981035	+	0.000	0.000	target_7282
BGbg_11414	chr3	32106300	32106642	+	0.000	0.000	target_7283
BGbg_11416	chr3	32238497	32238770	+	0.000	0.000	target_7284
BGbg_11417	chr3	32391669	32391895	+	0.000	0.000	target_7285
BGbg_11418	chr3	32502364	32502544	+	0.000	0.000	target_7286
BGbg_11420	chr3	32570754	32571049	+	0.000	0.000	target_7287
BGbg_11421	chr3	32684972	32685445	+	0.000	0.000	target_7288
BGbg_11422	chr3	32781459	32781738	+	0.000	0.000	target_7289
BGbg_11423	chr3	33097091	33097544	+	0.000	0.000	target_7290
BGbg_11424	chr3	33113812	33114317	+	0.000	0.000	target_7291
BGbg_11425	chr3	33114367	33114640	+	0.000	0.000	target_7292
BGbg_11426	chr3	33218756	33218922	+	0.000	0.000	target_7293
BGbg_11427	chr3	33277328	33277517	+	0.000	0.000	target_7294
BGbg_11428	chr3	33440255	33441138	+	0.000	0.000	target_7295
BGbg_11429	chr3	33718209	33718395	+	0.000	0.000	target_7296
BGbg_11430	chr3	33798461	33798732	+	0.000	0.000	target_7297
BGbg_11431	chr3	33798893	33799229	+	0.000	0.000	target_7298
BGbg_11432	chr3	33884313	33884463	+	0.000	0.000	target_7299
BGbg_11435	chr3	36701042	36701195	+	0.000	0.000	target_7300
BGbg_11437	chr3	36792377	36792527	+	0.000	0.000	target_7301
BGbg_11440	chr3	37176255	37176471	+	0.000	0.000	target_7302
BGbg_11441	chr3	37176610	37176840	+	0.000	0.000	target_7303
BGbg_11443	chr3	37243168	37243389	+	0.000	0.000	target_7304
BGbg_11444	chr3	38024469	38025320	+	0.000	0.000	target_7305
BGbg_11445	chr3	38136995	38137403	+	0.000	0.000	target_7306
BGbg_11446	chr3	38164942	38165654	+	0.000	0.000	target_7307
BGbg_11447	chr3	38346640	38346930	+	0.000	0.000	target_7308
BGbg_11448	chr3	38496144	38496491	+	0.000	0.000	target_7309
BGbg_11449	chr3	39000152	39000347	+	0.000	0.000	target_7310
BGbg_11450	chr3	39051878	39052095	+	0.000	0.000	target_7311
BGbg_11451	chr3	39107635	39107918	+	0.000	0.000	target_7312
BGbg_11454	chr3	39153510	39153744	+	0.000	0.000	target_7313
BGbg_11455	chr3	39180801	39181111	+	0.000	0.000	target_7314
BGbg_11457	chr3	39288438	39288631	+	0.000	0.000	target_7315
BGbg_11458	chr3	39406381	39406797	+	0.000	0.000	target_7316
BGbg_11459	chr3	39447931	39448091	+	0.000	0.000	target_7317
BGbg_11461	chr3	40179039	40179189	+	0.000	0.000	target_7318
BGbg_11462	chr3	40309432	40309860	+	0.000	0.000	target_7319
BGbg_11463	chr3	40453136	40453508	+	0.000	0.000	target_7320
BGbg_11464	chr3	40457190	40457340	+	0.000	0.000	target_7321
BGbg_11465	chr3	40505768	40506134	+	0.000	0.000	target_7322
BGbg_11467	chr3	40524749	40524981	+	0.000	0.000	target_7323
BGbg_11469	chr3	41199348	41199625	+	0.000	0.000	target_7324
BGbg_11470	chr3	41962001	41962605	+	0.000	0.000	target_7325
BGbg_11471	chr3	42013506	42013702	+	0.000	0.000	target_7326
BGbg_11474	chr3	42502496	42502671	+	0.000	0.000	target_7327
BGbg_11476	chr3	42581930	42582458	+	0.000	0.000	target_7328
BGbg_11477	chr3	42590578	42590951	+	0.000	0.000	target_7329
BGbg_11478	chr3	42600330	42600751	+	0.000	0.000	target_7330
BGbg_11479	chr3	42601086	42601238	+	0.000	0.000	target_7331
BGbg_11480	chr3	42804441	42804724	+	0.000	0.000	target_7332
BGbg_11482	chr3	43286478	43286752	+	0.000	0.000	target_7333
BGbg_11483	chr3	43621955	43622472	+	0.000	0.000	target_7334
BGbg_11484	chr3	43690655	43691003	+	0.000	0.000	target_7335
BGbg_11485	chr3	43769593	43769900	+	0.000	0.000	target_7336
BGbg_11488	chr3	44338292	44338587	+	0.000	0.000	target_7337
BGbg_11489	chr3	44338697	44338864	+	0.000	0.000	target_7338
BGbg_11490	chr3	44624857	44625135	+	0.000	0.000	target_7339
BGbg_11491	chr3	44648555	44648795	+	0.000	0.000	target_7340
BGbg_11492	chr3	44761558	44761731	+	0.000	0.000	target_7341
BGbg_11494	chr3	45388427	45388620	+	0.000	0.000	target_7342
BGbg_11495	chr3	45593271	45593442	+	0.000	0.000	target_7343
BGbg_11496	chr3	45593756	45594107	+	0.000	0.000	target_7344
BGbg_11501	chr3	45689067	45689457	+	0.000	0.000	target_7345
BGbg_11506	chr3	46979531	46979811	+	0.000	0.000	target_7346
BGbg_11507	chr3	47164038	47164323	+	0.000	0.000	target_7347
BGbg_11508	chr3	47282812	47282962	+	0.000	0.000	target_7348
BGbg_11509	chr3	47380724	47381122	+	0.000	0.000	target_7349
BGbg_11510	chr3	47421072	47421245	+	0.000	0.000	target_7350
BGbg_11511	chr3	47475845	47476163	+	0.000	0.000	target_7351
BGbg_11512	chr3	47513337	47513622	+	0.000	0.000	target_7352
BGbg_11514	chr3	47781773	47782108	+	0.000	0.000	target_7353
BGbg_11515	chr3	47789163	47789356	+	0.000	0.000	target_7354
BGbg_11518	chr3	48088767	48089106	+	0.000	0.000	target_7355
BGbg_11519	chr3	48089247	48089434	+	0.000	0.000	target_7356
BGbg_11520	chr3	48188330	48188708	+	0.000	0.000	target_7357
BGbg_11522	chr3	48241015	48241286	+	0.000	0.000	target_7358
BGbg_11523	chr3	48301402	48301617	+	0.000	0.000	target_7359
BGbg_11524	chr3	48439974	48440350	+	0.000	0.000	target_7360
BGbg_11525	chr3	48446625	48446775	+	0.000	0.000	target_7361
BGbg_11528	chr3	48556869	48557256	+	0.000	0.000	target_7362
BGbg_11530	chr3	48609583	48609861	+	0.000	0.000	target_7363
BGbg_11531	chr3	48635423	48635709	+	0.000	0.000	target_7364
BGbg_11532	chr3	48663618	48664228	+	0.000	0.000	target_7365
BGbg_11533	chr3	48717254	48717449	+	0.000	0.000	target_7366
BGbg_11535	chr3	48918633	48918869	+	0.000	0.000	target_7367
BGbg_11536	chr3	48987965	48988115	+	0.000	0.000	target_7368
BGbg_11538	chr3	49007242	49007439	+	0.000	0.000	target_7369
BGbg_11539	chr3	49021507	49021657	+	0.000	0.000	target_7370
BGbg_11540	chr3	49021955	49022147	+	0.000	0.000	target_7371
BGbg_11541	chr3	49094006	49094668	+	0.000	0.000	target_7372
BGbg_11542	chr3	49104805	49104955	+	0.000	0.000	target_7373
BGbg_11543	chr3	49171091	49171241	+	0.000	0.000	target_7374
BGbg_11544	chr3	49339973	49340228	+	0.000	0.000	target_7375
BGbg_11545	chr3	49358250	49358604	+	0.000	0.000	target_7376
BGbg_11546	chr3	49411964	49412362	+	0.000	0.000	target_7377
BGbg_11547	chr3	49429235	49429465	+	0.000	0.000	target_7378
BGbg_11548	chr3	49469972	49470150	+	0.000	0.000	target_7379
BGbg_11549	chr3	49470188	49470353	+	0.000	0.000	target_7380
BGbg_11550	chr3	49539787	49540183	+	0.000	0.000	target_7381
BGbg_11551	chr3	49554317	49554468	+	0.000	0.000	target_7382
BGbg_11553	chr3	49723918	49724254	+	0.000	0.000	target_7383
BGbg_11554	chr3	49786595	49786857	+	0.000	0.000	target_7384
BGbg_11557	chr3	49929796	49930016	+	0.000	0.000	target_7385
BGbg_11558	chr3	49939872	49940169	+	0.000	0.000	target_7386
BGbg_11560	chr3	50227470	50227620	+	0.000	0.000	target_7387
BGbg_11561	chr3	50235786	50236145	+	0.000	0.000	target_7388
BGbg_11563	chr3	50292358	50292678	+	0.000	0.000	target_7389
BGbg_11564	chr3	50299239	50299781	+	0.000	0.000	target_7390
BGbg_11566	chr3	50337262	50337693	+	0.000	0.000	target_7391
BGbg_11567	chr3	50359475	50359725	+	0.000	0.000	target_7392
BGbg_11568	chr3	50569423	50569586	+	0.000	0.000	target_7393
BGbg_11571	chr3	51384987	51385268	+	0.000	0.000	target_7394
BGbg_11572	chr3	51390986	51391248	+	0.000	0.000	target_7395
BGbg_11573	chr3	51499286	51499719	+	0.000	0.000	target_7396
BGbg_11574	chr3	51500093	51500300	+	0.000	0.000	target_7397
BGbg_11576	chr3	51941916	51942360	+	0.000	0.000	target_7398
BGbg_11577	chr3	51983107	51983533	+	0.000	0.000	target_7399
BGbg_11578	chr3	51995880	51996030	+	0.000	0.000	target_7400
BGbg_11579	chr3	52057177	52057580	+	0.000	0.000	target_7401
BGbg_11580	chr3	52154600	52154942	+	0.000	0.000	target_7402
BGbg_11581	chr3	52278614	52278764	+	0.000	0.000	target_7403
BGbg_11582	chr3	52389092	52389242	+	0.000	0.000	target_7404
BGbg_11583	chr3	52410014	52410201	+	0.000	0.000	target_7405
BGbg_11584	chr3	52445022	52445172	+	0.000	0.000	target_7406
BGbg_11585	chr3	52536339	52536718	+	0.000	0.000	target_7407
BGbg_11586	chr3	52685873	52686169	+	0.000	0.000	target_7408
BGbg_11587	chr3	52705749	52705899	+	0.000	0.000	target_7409
BGbg_11589	chr3	52770838	52771136	+	0.000	0.000	target_7410
BGbg_11590	chr3	52897481	52897646	+	0.000	0.000	target_7411
BGbg_11591	chr3	53045987	53046174	+	0.000	0.000	target_7412
BGbg_11592	chr3	53130341	53130491	+	0.000	0.000	target_7413
BGbg_11595	chr3	53256050	53256234	+	0.000	0.000	target_7414
BGbg_11597	chr3	53347459	53347847	+	0.000	0.000	target_7415
BGbg_11599	chr3	53846309	53846527	+	0.000	0.000	target_7416
BGbg_11600	chr3	53882127	53882296	+	0.000	0.000	target_7417
BGbg_11601	chr3	53891820	53892250	+	0.000	0.000	target_7418
BGbg_11603	chr3	56042493	56042643	+	0.000	0.000	target_7419
BGbg_11604	chr3	56467192	56467350	+	0.000	0.000	target_7420
BGbg_11606	chr3	56494798	56494949	+	0.000	0.000	target_7421
BGbg_11607	chr3	56557039	56557207	+	0.000	0.000	target_7422
BGbg_11608	chr3	56682844	56682994	+	0.000	0.000	target_7423
BGbg_11609	chr3	56683184	56683384	+	0.000	0.000	target_7424
BGbg_11610	chr3	56801873	56802369	+	0.000	0.000	target_7425
BGbg_11612	chr3	57078993	57079143	+	0.000	0.000	target_7426
BGbg_11613	chr3	57165328	57165478	+	0.000	0.000	target_7427
BGbg_11614	chr3	57227551	57227841	+	0.000	0.000	target_7428
BGbg_11615	chr3	57397530	57397680	+	0.000	0.000	target_7429
BGbg_11616	chr3	57597291	57597785	+	0.000	0.000	target_7430
BGbg_11617	chr3	57692580	57692768	+	0.000	0.000	target_7431
BGbg_11618	chr3	57692971	57693244	+	0.000	0.000	target_7432
BGbg_11619	chr3	57756120	57756355	+	0.000	0.000	target_7433
BGbg_11623	chr3	58217617	58217781	+	0.000	0.000	target_7434
BGbg_11624	chr3	58237331	58237645	+	0.000	0.000	target_7435
BGbg_11625	chr3	58306121	58306293	+	0.000	0.000	target_7436
BGbg_11626	chr3	58306448	58306598	+	0.000	0.000	target_7437
BGbg_11627	chr3	58332710	58332928	+	0.000	0.000	target_7438
BGbg_11628	chr3	58433749	58434103	+	0.000	0.000	target_7439
BGbg_11630	chr3	58491691	58492005	+	0.000	0.000	target_7440
BGbg_11631	chr3	58532941	58533168	+	0.000	0.000	target_7441
BGbg_11632	chr3	58585386	58585686	+	0.000	0.000	target_7442
BGbg_11633	chr3	58640677	58640925	+	0.000	0.000	target_7443
BGbg_11634	chr3	59049949	59050292	+	0.000	0.000	target_7444
BGbg_11635	chr3	59575563	59575713	+	0.000	0.000	target_7445
BGbg_11637	chr3	61251464	61251632	+	0.000	0.000	target_7446
BGbg_11638	chr3	61561334	61561514	+	0.000	0.000	target_7447
BGbg_11640	chr3	62318833	62319162	+	0.000	0.000	target_7448
BGbg_11641	chr3	63911984	63912207	+	0.000	0.000	target_7449
BGbg_11642	chr3	63912417	63912582	+	0.000	0.000	target_7450
BGbg_11643	chr3	63913050	63913200	+	0.000	0.000	target_7451
BGbg_11644	chr3	63993682	63993848	+	0.000	0.000	target_7452
BGbg_11645	chr3	64023375	64023675	+	0.000	0.000	target_7453
BGbg_11651	chr3	66038761	66039087	+	0.000	0.000	target_7454
BGbg_11652	chr3	66220756	66221070	+	0.000	0.000	target_7455
BGbg_11653	chr3	66501010	66501378	+	0.000	0.000	target_7456
BGbg_11654	chr3	66997959	66998566	+	0.000	0.000	target_7457
BGbg_11656	chr3	67654498	67654796	+	0.000	0.000	target_7458
BGbg_11657	chr3	69013557	69013861	+	0.000	0.000	target_7459
BGbg_11658	chr3	69080266	69080472	+	0.000	0.000	target_7460
BGbg_11659	chr3	69084888	69085056	+	0.000	0.000	target_7461
BGbg_11660	chr3	69410433	69410588	+	0.000	0.000	target_7462
BGbg_11661	chr3	69739223	69739524	+	0.000	0.000	target_7463
BGbg_11665	chr3	72447197	72447372	+	0.000	0.000	target_7464
BGbg_11666	chr3	72848372	72848648	+	0.000	0.000	target_7465
BGbg_11668	chr3	72996708	72996914	+	0.000	0.000	target_7466
BGbg_11669	chr3	73508460	73508610	+	0.000	0.000	target_7467
BGbg_11670	chr3	74883727	74883892	+	0.000	0.000	target_7468
BGbg_11671	chr3	75435107	75435733	+	0.000	0.000	target_7469
BGbg_11672	chr3	75435860	75436020	+	0.000	0.000	target_7470
